No,torch_tf_max_diff,torch_tf_mean_diff,tfjschrome_torch_max_diff,tfjschrome_torch_mean_diff,tfjschrome_tf_max_diff,tfjschrome_tf_mean_diff,channels,model,fail_time
150,1.19E-07,1.15E-09,6.154660463,0.47405492,6.154660463,0.47405492,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:7 8:8 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,45
151,5.96E-08,9.08E-10,6.330198526,1.013258657,6.330198526,1.013258657,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:7 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,45
152,5.96E-08,1.06E-09,6.199468374,0.96190787,6.199468374,0.96190787,0:1 1:1 2:1 3:1 4:1 5:3 6:5 7:6 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:7 operator:8  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:17  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,45
158,5.96E-08,9.04E-10,5.665884733,0.977292028,5.665884733,0.977292028,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:7 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:8  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,50
159,1.19E-07,1.72E-09,6.668834925,0.979349558,6.668834925,0.979349558,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:8 9:15 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,50
160,5.96E-08,6.11E-10,5.809788227,1.10450636,5.809788227,1.10450636,0:1 1:1 2:1 3:1 4:1 5:3 6:4 7:5 8:5 9:7 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:7 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,50
161,0,0,6.389759064,1.274916047,6.389759064,1.274916047,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:6 9:7 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,50
162,0,0,6.360126257,1.253128081,6.360126257,1.253128081,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:7 8:8 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,50
165,1.19E-07,2.66E-09,5.943531513,0.93298376,5.943531513,0.93298376,0:1 1:1 2:1 3:1 4:1 5:3 6:4 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:8 operator:9  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:11  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,52
166,5.96E-08,2.63E-09,5.802446127,0.855382384,5.802446127,0.855382384,0:1 1:1 2:1 3:1 4:3 5:3 6:3 7:7 8:10 9:11 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:12  from:2 to:3 operator:13  from:2 to:4 operator:17  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,52
167,0,0,5.845482111,1.061674327,5.845482111,1.061674327,0:1 1:1 2:1 3:3 4:4 5:5 6:6 7:6 8:6 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:12  from:0 to:5 operator:-1  from:1 to:2 operator:12  from:1 to:3 operator:8  from:1 to:4 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,52
168,5.96E-08,1.18E-09,6.095044136,1.066810639,6.095044136,1.066810639,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:4 8:5 9:7 ,from:0 to:1 operator:-1  from:0 to:4 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,52
170,5.96E-08,3.61E-09,5.460296392,0.909056627,5.460296392,0.909056627,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:2 8:3 9:6 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:12  from:8 to:9 operator:-1  ,53
175,0,0,5.741046429,0.849588106,5.741046429,0.849588106,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:4 8:4 9:7 ,from:0 to:1 operator:-1  from:0 to:5 operator:-1  from:1 to:2 operator:12  from:1 to:4 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,57
177,0,0,6.407148838,0.566067994,6.407148838,0.566067994,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:3 8:3 9:5 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,58
180,0,0,6.246881723,1.120065096,6.246881723,1.120065096,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:3 8:5 9:7 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:12  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:5 to:8 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,60
182,5.96E-08,8.00E-10,5.29692626,0.5283503,5.29692626,0.5283503,0:1 1:1 2:1 3:1 4:1 5:3 6:5 7:5 8:5 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:12  from:3 to:9 operator:17  from:4 to:5 operator:-1  from:4 to:6 operator:17  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,61
189,5.96E-08,1.71E-09,5.492267489,0.455156933,5.492267489,0.455156933,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:5 9:6 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:3 to:5 operator:12  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,67
190,0,0,6.539896011,1.144530687,6.539896011,1.144530687,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:5 9:6 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,67
192,1.19E-07,2.39E-09,5.912482023,0.94751107,5.912482023,0.94751107,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:7 8:8 9:20 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:9 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,68
193,1.19E-07,8.09E-10,6.240469217,0.496649608,6.240469217,0.496649608,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,68
195,5.96E-08,1.39E-09,6.628312588,1.041408936,6.628312588,1.041408936,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:4 8:5 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,69
197,5.96E-08,8.51E-10,5.721589565,1.027844741,5.721589565,1.027844741,0:1 1:1 2:1 3:1 4:2 5:3 6:3 7:6 8:7 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:8  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,70
198,5.96E-08,2.07E-09,5.733913898,0.85721813,5.733913898,0.85721813,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:5 9:6 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:5 operator:8  from:3 to:4 operator:-1  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,70
202,5.96E-08,1.57E-09,5.892223597,0.997279221,5.892223597,0.997279221,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:6 operator:17  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,73
203,0,0,6.970608711,1.132507298,6.970608711,1.132507298,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:3 8:3 9:5 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,73
204,1.19E-07,1.65E-09,6.439688683,0.670412086,6.439688683,0.670412086,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:3 8:4 9:9 ,from:0 to:1 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,73
206,1.19E-07,1.98E-09,6.73293066,0.950129483,6.73293066,0.950129483,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:9 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,74
208,2.38E-07,6.66E-09,5.671182156,0.966801545,5.671182156,0.966801546,0:1 1:1 2:1 3:1 4:2 5:3 6:3 7:6 8:7 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:10  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,75
212,5.96E-08,2.75E-09,5.573004246,1.006513673,5.573004246,1.006513673,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:4 8:5 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:11  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,78
214,1.79E-07,7.21E-09,6.495308638,0.903640858,6.495308638,0.903640859,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:10  from:0 to:5 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,79
219,0,0,5.668595314,1.023580145,5.668595314,1.023580145,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:4 8:4 9:7 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,83
220,5.96E-08,1.57E-09,6.014966726,1.05243215,6.014966726,1.05243215,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:7 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:3 to:8 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,83
222,1.19E-07,1.63E-09,6.171327591,1.002702038,6.171327591,1.002702038,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:11 9:21 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,84
223,5.96E-08,1.39E-09,6.091052532,0.998856128,6.091052532,0.998856128,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:8 9:15 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,84
224,0,0,5.580748081,1.233455633,5.580748081,1.233455633,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:8 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,84
225,0,0,6.362008333,1.253921859,6.362008333,1.253921859,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:8 8:9 9:10 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:-1  from:1 to:7 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,84
226,0,0,6.182183504,1.141841882,6.182183504,1.141841882,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:3 8:3 9:5 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:12  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,84
229,1.19E-07,2.74E-09,6.486545086,0.996413879,6.486545086,0.996413879,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:8 operator:9  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,86
231,1.19E-07,1.48E-09,6.236148596,0.749888498,6.236148596,0.749888498,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:7 9:15 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:-1  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,87
232,1.19E-07,1.64E-09,6.47333169,1.005124413,6.47333169,1.005124413,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,87
234,5.96E-08,6.90E-10,5.829808235,1.021929637,5.829808235,1.021929637,0:1 1:1 2:1 3:1 4:2 5:2 6:4 7:4 8:4 9:6 ,from:0 to:1 operator:-1  from:1 to:2 operator:12  from:1 to:4 operator:-1  from:1 to:6 operator:17  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,88
236,1.19E-07,5.75E-09,6.351789951,0.943295038,6.351789951,0.943295038,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:3 8:5 9:7 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:7 operator:-1  from:2 to:8 operator:16  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,89
240,1.19E-07,8.77E-10,6.23243928,0.520051213,6.23243928,0.520051213,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:8 9:15 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:12  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,92
241,0,0,6.176107407,1.12147815,6.176107407,1.12147815,0:1 1:1 2:2 3:2 4:2 5:2 6:2 7:4 8:4 9:8 ,from:0 to:1 operator:-1  from:0 to:2 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,92
242,1.79E-07,2.93E-09,5.678021669,0.518424444,5.678021669,0.518424445,0:1 1:1 2:1 3:1 4:1 5:3 6:4 7:4 8:4 9:10 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:5 operator:10  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,92
243,0,0,6.049790025,1.046227041,6.049790025,1.046227041,0:1 1:1 2:2 3:2 4:2 5:2 6:2 7:5 8:5 9:10 ,from:0 to:1 operator:-1  from:0 to:2 operator:-1  from:0 to:7 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,92
